216,1550642129.62727,192.168.0.104,60564,192.168.0.103,646,tcp,0.000412,0,0,REJ,1,60,1,40,Probe
217,1552754926.98096,192.168.0.104,38022,3.120.63.71,443,tcp,8.759403,0,31,RSTO,3,156,2,135,normal
218,1550642129.61455,192.168.0.104,58350,192.168.0.103,4662,tcp,0.00011999999999999999,0,0,REJ,1,60,1,40,Probe
219,1552754100.33127,192.168.0.104,52414,35.244.233.98,443,tcp,3.097689,6912,3039043,S1,487,32244,1078,3095107,normal
220,1551086705.5355,192.168.0.105,44384,192.168.0.104,3827,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
221,1533886091.9486,192.168.0.104,51486,157.240.20.15,443,tcp,12.035639999999999,2169,3922,SF,26,3529,23,5126,normal
222,1552756530.46291,192.168.0.106,54058,192.168.0.104,1112,tcp,1.1e-05,0,0,REJ,1,60,1,40,Probe
223,1552756530.4897802,192.168.0.106,57150,192.168.0.104,5925,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
224,1551088214.76828,192.168.0.104,46558,23.60.197.145,443,tcp,0.5252020000000001,1175,4763,S1,10,1703,9,5239,normal
225,1550642129.62715,192.168.0.104,38872,192.168.0.103,1131,tcp,0.000397,0,0,REJ,1,60,1,40,Probe
226,1545580555.22438,190.98.10.176,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
